#	< E / N >
1	-2.176667	0.0
2	-2.175	0.002357
3	-2.193333	0.031798
4	-2.1825	0.033816
5	-2.174667	0.034124
6	-2.178889	0.032226
7	-2.178095	0.029493
8	-2.17875	0.027368
9	-2.18037	0.026058
10	-2.177667	0.026013
11	-2.180606	0.026534
12	-2.181944	0.02572
13	-2.180769	0.024987
14	-2.178571	0.025376
15	-2.177778	0.024646
16	-2.174167	0.027849
17	-2.173333	0.027183
18	-2.172963	0.026418
19	-2.17386	0.025969
20	-2.169	0.033335
21	-2.165714	0.03581
22	-2.166061	0.034985
23	-2.167391	0.034771
24	-2.170972	0.038265
25	-2.172533	0.038264
26	-2.175128	0.039757
27	-2.176049	0.039278
28	-2.177619	0.039429
29	-2.178966	0.039391
30	-2.178222	0.03892
31	-2.177419	0.038526
32	-2.176771	0.038076
33	-2.17596	0.037765
34	-2.175588	0.037252
35	-2.174857	0.036954
36	-2.174537	0.036473
37	-2.173964	0.036131
38	-2.175	0.036207
39	-2.174615	0.035808
40	-2.174167	0.03546
41	-2.175691	0.036349
42	-2.177222	0.037249
43	-2.178062	0.037213
44	-2.179697	0.038343
45	-2.182296	0.041723
46	-2.183478	0.042029
47	-2.18383	0.041639
48	-2.184306	0.041325
49	-2.182721	0.04237
50	-2.183733	0.042542
51	-2.184837	0.042845
52	-2.185513	0.042702
53	-2.186541	0.042947
54	-2.185432	0.043313
55	-2.184909	0.043085
56	-2.184048	0.043176
57	-2.182398	0.044565
58	-2.182471	0.044176
59	-2.182938	0.04394
60	-2.183444	0.043742
61	-2.182732	0.043731
62	-2.183065	0.04345
63	-2.183333	0.043151
64	-2.182448	0.043389
65	-2.183333	0.043637
66	-2.183788	0.043457
67	-2.183333	0.043287
68	-2.18402	0.043334
69	-2.184058	0.043015
70	-2.184905	0.043286
71	-2.186667	0.045468
72	-2.187269	0.045434
73	-2.188128	0.045711
74	-2.188243	0.045408
75	-2.188089	0.04512
76	-2.187939	0.044837
77	-2.187879	0.044544
78	-2.188034	0.044275
79	-2.188861	0.0446
80	-2.189333	0.044518
81	-2.189712	0.04437
82	-2.189878	0.044121
83	-2.190482	0.044194
84	-2.190794	0.04402
85	-2.190235	0.044059
86	-2.190969	0.044325
87	-2.190421	0.044361
88	-2.190568	0.044127
89	-2.191386	0.044548
90	-2.192	0.044679
91	-2.191648	0.044556
92	-2.192971	0.046091
93	-2.192867	0.045851
94	-2.193369	0.045862
95	-2.193053	0.045722
96	-2.193264	0.045527
97	-2.193505	0.045352
98	-2.19415	0.045566
99	-2.194141	0.045333
100	-2.195333	0.046652
101	-2.196271	0.047365
102	-2.196438	0.04716
103	-2.196052	0.047091
104	-2.195609	0.047079
105	-2.195714	0.046865
106	-2.196226	0.046938
107	-2.196012	0.046769
108	-2.195988	0.04655
109	-2.196789	0.047084
110	-2.197061	0.046954
111	-2.196727	0.046872
112	-2.196429	0.046767
113	-2.196578	0.046585
114	-2.196257	0.046504
115	-2.196232	0.046301
116	-2.196063	0.046135
117	-2.195242	0.046786
118	-2.194831	0.0468
119	-2.194146	0.047196
120	-2.194194	0.047001
121	-2.194545	0.046963
122	-2.195	0.047038
123	-2.195556	0.047248
124	-2.196263	0.047711
125	-2.197307	0.048929
126	-2.197672	0.048905
127	-2.198399	0.049395
128	-2.199479	0.050695
129	-2.199922	0.050747
130	-2.200538	0.051035
131	-2.201069	0.0512
132	-2.201338	0.051098
133	-2.201579	0.05098
134	-2.20199	0.05101
135	-2.20163	0.050992
136	-2.201446	0.050847
137	-2.2018	0.05083
138	-2.202077	0.050748
139	-2.201679	0.050782
140	-2.202048	0.050787
141	-2.202222	0.050648
142	-2.203122	0.051594
143	-2.20359	0.051716
144	-2.203403	0.051583
145	-2.20354	0.05143
146	-2.204338	0.052151
147	-2.204376	0.051974
148	-2.20473	0.051975
149	-2.205034	0.051932
150	-2.205733	0.052462
151	-2.205894	0.052324
152	-2.20568	0.052218
153	-2.205447	0.052126
154	-2.205433	0.051955
155	-2.205462	0.051788
156	-2.205	0.051942
157	-2.205011	0.051776
158	-2.204916	0.051624
159	-2.205157	0.051551
160	-2.205208	0.051392
161	-2.205052	0.05127
162	-2.205123	0.051119
163	-2.205112	0.050961
164	-2.205122	0.050805
165	-2.204889	0.050738
166	-2.204659	0.050671
167	-2.204251	0.050791
168	-2.204246	0.050639
169	-2.204675	0.050794
170	-2.205059	0.050891
171	-2.205283	0.050826
172	-2.205407	0.050703
173	-2.205723	0.050725
174	-2.205824	0.050596
175	-2.206057	0.050545
176	-2.206269	0.050479
177	-2.206252	0.050336
178	-2.206273	0.050194
179	-2.206853	0.05065
180	-2.207259	0.050801
181	-2.207827	0.051232
182	-2.208278	0.051452
183	-2.20878	0.051757
184	-2.209257	0.05202
185	-2.209946	0.052718
186	-2.210215	0.052703
187	-2.210321	0.052581
188	-2.210089	0.052537
189	-2.209894	0.052465
190	-2.209877	0.052327
191	-2.20986	0.052189
192	-2.210087	0.052147
193	-2.210328	0.052119
194	-2.209966	0.052228
195	-2.209932	0.052096
196	-2.209949	0.051963
197	-2.209831	0.051856
198	-2.209731	0.051744
199	-2.209313	0.051948
200	-2.209117	0.051892
201	-2.209038	0.051774
202	-2.20896	0.051657
203	-2.208719	0.051643
204	-2.208529	0.051587
205	-2.208683	0.051507
206	-2.208754	0.051392
207	-2.208792	0.05127
208	-2.20859	0.051229
209	-2.208341	0.051232
210	-2.208063	0.051267
211	-2.208404	0.051384
212	-2.208805	0.051593
213	-2.208764	0.051475
214	-2.208723	0.051357
215	-2.20893	0.051328
